customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_Score,RFM_Segment
1401,184,1.0,367.68,2,1,5,215,Others
1402,184,1.0,59.77,2,1,3,213,Others
1403,184,1.0,159.92,2,1,4,214,Others
1404,184,1.0,167.84,2,1,4,214,Others
1405,184,1.0,41.86,2,1,2,212,Hibernating
1406,184,1.0,42.41,2,1,2,212,Hibernating
1408,184,1.0,111.84,2,1,4,214,Others
1409,184,1.0,71.92,2,1,3,213,Others
1410,184,1.0,26.32,2,1,1,211,Hibernating
1411,183,1.0,127.42,2,1,4,214,Others
1412,183,1.0,83.86,2,1,3,213,Others
1413,183,1.0,46.33,2,1,2,212,Hibernating
1414,183,1.0,11.92,2,1,1,211,Hibernating
1415,183,1.0,449.6,2,1,5,215,Others
1416,183,1.0,104.65,2,1,4,214,Others
1417,183,1.0,76.25,2,1,3,213,Others
1418,183,1.0,110.72,2,1,4,214,Others
1420,183,1.0,15.92,2,1,1,211,Hibernating
1421,183,1.0,479.6,2,1,5,215,Others
1422,183,1.0,60.64,2,1,3,213,Others
1423,182,1.0,62.93,2,1,3,213,Others
1424,68,1.0,130.81,4,1,4,414,High Spending Infrequent Customers
1425,159,2.0,635.76,2,5,5,255,At Risk
1426,182,1.0,95.84,2,1,4,214,Others
1427,182,1.0,59.92,2,1,3,213,Others
1428,126,1.5,1575.7399999999998,3,5,5,355,Others
1429,182,1.0,31.92,2,1,2,212,Hibernating
1430,182,1.0,159.92,2,1,4,214,Others
1431,182,1.0,32.22,2,1,2,212,Hibernating
1432,181,1.0,44.64,2,1,2,212,Hibernating
1434,160,3.0,1194.79,2,5,5,255,At Risk
1435,181,1.0,159.92,2,1,4,214,Others
1436,83,1.0,55.84,4,1,3,413,High Spending Infrequent Customers
1437,181,1.0,20.93,2,1,1,211,Hibernating
1438,181,1.0,19.92,2,1,1,211,Hibernating
1439,181,1.0,139.86,2,1,4,214,Others
1440,181,1.0,15.92,2,1,1,211,Hibernating
1441,181,1.0,15.92,2,1,1,211,Hibernating
1442,158,2.0,123.08,2,5,4,254,At Risk
1443,181,1.0,71.92,2,1,3,213,Others
1444,181,1.0,139.92,2,1,4,214,Others
1445,181,1.0,25.13,2,1,1,211,Hibernating
1446,181,1.0,467.86,2,1,5,215,Others
1447,181,1.0,33.92,2,1,2,212,Hibernating
1448,181,1.0,23.84,2,1,1,211,Hibernating
1449,181,1.0,119.92,2,1,4,214,Others
1450,181,1.0,23.92,2,1,1,211,Hibernating
1451,181,1.0,61.35,2,1,3,213,Others
1452,181,1.0,71.92,2,1,3,213,Others
1453,181,1.0,71.92,2,1,3,213,Others
1454,181,1.0,23.84,2,1,1,211,Hibernating
1455,180,1.0,25.42,2,1,1,211,Hibernating
1456,130,1.0,489.41999999999996,3,1,5,315,High Spending Infrequent Customers
1457,180,1.0,12.64,2,1,1,211,Hibernating
1458,177,1.0,127.42,2,1,4,214,Others
1459,180,1.0,9.84,2,1,1,211,Hibernating
1460,180,1.0,26.32,2,1,1,211,Hibernating
1461,180,1.0,159.92,2,1,4,214,Others
1462,180,1.0,21.16,2,1,1,211,Hibernating
1463,177,1.0,312.4,2,1,5,215,Others
1464,180,1.0,11.92,2,1,1,211,Hibernating
1465,180,1.0,159.92,2,1,4,214,Others
1466,180,1.0,47.92,2,1,2,212,Hibernating
1467,180,1.0,50.84,2,1,3,213,Others
1468,180,1.0,7.92,2,1,1,211,Hibernating
1469,171,1.0,47.84,2,1,2,212,Hibernating
1470,180,1.0,62.93,2,1,3,213,Others
1471,180,1.0,39.92,2,1,2,212,Hibernating
1473,180,1.0,159.84,2,1,4,214,Others
1474,180,1.0,34.93,2,1,2,212,Hibernating
1475,27,1.0,433.01,5,1,5,515,New Customers
1476,210,1.0,36.0,2,1,2,212,Hibernating
1477,179,1.0,227.68,2,1,5,215,Others
1478,179,1.0,23.84,2,1,1,211,Hibernating
1479,179,1.0,336.33,2,1,5,215,Others
1480,179,1.0,55.16,2,1,3,213,Others
1481,179,1.0,139.92,2,1,4,214,Others
1482,179,1.0,159.68,2,1,4,214,Others
1483,179,1.0,119.92,2,1,4,214,Others
1484,102,1.0,65.12,3,1,3,313,High Spending Infrequent Customers
1486,179,1.0,79.84,2,1,3,213,Others
1487,179,1.0,21.17,2,1,1,211,Hibernating
1488,178,1.0,84.43,2,1,3,213,Others
1489,178,1.0,159.92,2,1,4,214,Others
1490,178,1.0,127.84,2,1,4,214,Others
1491,178,1.0,20.93,2,1,1,211,Hibernating
1492,178,1.0,163.84,2,1,4,214,Others
1493,178,1.0,239.76,2,1,5,215,Others
1495,172,2.0,104.86000000000001,2,5,4,254,At Risk
1496,177,1.0,165.5,2,1,4,214,Others
1497,178,1.0,159.92,2,1,4,214,Others
1498,178,1.0,42.41,2,1,2,212,Hibernating
1499,178,1.0,23.92,2,1,1,211,Hibernating
1500,176,2.0,223.68,2,5,5,255,At Risk
1501,178,1.0,58.27,2,1,3,213,Others
1502,178,1.0,55.08,2,1,3,213,Others
1503,166,2.0,295.68,2,5,5,255,At Risk
1504,177,1.0,31.92,2,1,2,212,Hibernating
1505,139,1.0,304.08,3,1,5,315,High Spending Infrequent Customers
1506,177,1.0,11.92,2,1,1,211,Hibernating
1507,177,1.0,159.92,2,1,4,214,Others
1508,177,1.0,42.41,2,1,2,212,Hibernating
1509,177,1.0,25.42,2,1,1,211,Hibernating
1510,177,1.0,139.92,2,1,4,214,Others
1511,60,1.0,2787.0,4,1,5,415,High Spending Infrequent Customers
1512,177,1.0,59.92,2,1,3,213,Others
1513,177,1.0,7.92,2,1,1,211,Hibernating
1514,176,1.0,13.93,2,1,1,211,Hibernating
1515,176,1.0,295.84,2,1,5,215,Others
1516,176,1.0,303.44,2,1,5,215,Others
1517,0,1.5,205.55,5,5,5,555,Champions
1518,176,1.0,103.92,2,1,4,214,Others
1519,176,1.0,239.52,2,1,5,215,Others
1520,176,1.0,151.76,2,1,4,214,Others
1521,175,1.0,239.92,2,1,5,215,Others
1522,175,1.0,39.92,2,1,2,212,Hibernating
1523,175,1.0,159.92,2,1,4,214,Others
1524,175,1.0,119.92,2,1,4,214,Others
1525,175,1.0,19.92,2,1,1,211,Hibernating
1526,175,1.0,43.84,2,1,2,212,Hibernating
1527,33,1.0,391.17999999999995,5,1,5,515,New Customers
1528,173,2.0,88.92,2,5,3,253,At Risk
1529,175,1.0,39.84,2,1,2,212,Hibernating
1530,175,1.0,11.92,2,1,1,211,Hibernating
1531,175,1.0,9.9,2,1,1,211,Hibernating
1532,175,1.0,159.92,2,1,4,214,Others
1534,16,1.0,54.8,5,1,3,513,New Customers
1535,174,1.0,119.76,2,1,4,214,Others
1536,174,1.0,887.04,2,1,5,215,Others
1537,174,1.0,119.92,2,1,4,214,Others
1538,174,1.0,27.93,2,1,2,212,Hibernating
1539,174,1.0,383.44,2,1,5,215,Others
1540,174,1.0,13.52,2,1,1,211,Hibernating
1541,174,1.0,26.32,2,1,1,211,Hibernating
1542,174,1.0,71.92,2,1,3,213,Others
1543,174,1.0,23.84,2,1,1,211,Hibernating
1544,174,1.0,23.84,2,1,1,211,Hibernating
1545,174,1.0,38.35,2,1,2,212,Hibernating
1546,174,1.0,139.92,2,1,4,214,Others
1547,174,1.0,291.44,2,1,5,215,Others
1548,173,1.0,20.93,2,1,1,211,Hibernating
1549,173,1.0,26.32,2,1,1,211,Hibernating
1551,173,1.0,20.93,2,1,1,211,Hibernating
1552,173,1.0,279.92,2,1,5,215,Others
1553,173,1.0,33.92,2,1,2,212,Hibernating
1554,173,1.0,35.84,2,1,2,212,Hibernating
1555,173,1.0,67.92,2,1,3,213,Others
1556,164,2.0,247.68,2,5,5,255,At Risk
1557,172,1.0,279.92,2,1,5,215,Others
1558,173,1.0,84.91,2,1,3,213,Others
1559,172,1.0,159.92,2,1,4,214,Others
1560,172,1.0,19.92,2,1,1,211,Hibernating
1561,137,1.0,399.84,3,1,5,315,High Spending Infrequent Customers
1562,172,1.0,75.68,2,1,3,213,Others
1563,172,1.0,159.92,2,1,4,214,Others
1564,171,1.0,159.92,2,1,4,214,Others
1565,172,1.0,15.92,2,1,1,211,Hibernating
1566,172,1.0,11.92,2,1,1,211,Hibernating
1567,172,1.0,67.92,2,1,3,213,Others
1568,172,1.0,86.77,2,1,3,213,Others
1569,172,1.0,239.76,2,1,5,215,Others
1570,171,1.0,115.92,2,1,4,214,Others
1571,171,1.0,4.33,2,1,1,211,Hibernating
1572,171,1.0,239.92,2,1,5,215,Others
1573,171,1.0,159.92,2,1,4,214,Others
1574,171,1.0,220.24,2,1,5,215,Others
1575,171,1.0,143.84,2,1,4,214,Others
1576,171,1.0,376.08,2,1,5,215,Others
1577,171,1.0,15.84,2,1,1,211,Hibernating
1578,171,1.0,44.85,2,1,2,212,Hibernating
1579,167,1.0,28.48,2,1,2,212,Hibernating
1580,170,1.0,55.93,2,1,3,213,Others
1581,170,1.0,60.64,2,1,3,213,Others
1582,170,1.0,219.26,2,1,5,215,Others
1583,170,1.0,60.64,2,1,3,213,Others
1584,170,1.0,27.93,2,1,2,212,Hibernating
1585,170,1.0,47.84,2,1,2,212,Hibernating
1587,170,1.0,31.92,2,1,2,212,Hibernating
1589,306,1.0,27.72,1,1,2,112,Hibernating
1590,169,1.0,351.76,2,1,5,215,Others
1591,169,1.0,79.2,2,1,3,213,Others
1592,103,1.0,250.0,3,1,5,315,High Spending Infrequent Customers
1593,169,1.0,159.92,2,1,4,214,Others
1594,169,1.0,23.92,2,1,1,211,Hibernating
1595,169,1.0,27.84,2,1,2,212,Hibernating
1596,165,2.0,93.34,2,5,4,254,At Risk
1597,169,1.0,62.93,2,1,3,213,Others
1598,168,1.0,62.93,2,1,3,213,Others
1599,168,1.0,14.32,2,1,1,211,Hibernating
1600,168,1.0,244.65,2,1,5,215,Others
1601,53,1.0,97.78999999999999,4,1,4,414,High Spending Infrequent Customers
1602,168,1.0,11.92,2,1,1,211,Hibernating
1603,168,1.0,39.84,2,1,2,212,Hibernating
1604,168,1.0,23.76,2,1,1,211,Hibernating
1605,168,1.0,123.76,2,1,4,214,Others
1606,168,1.0,11.92,2,1,1,211,Hibernating
1607,124,1.0,894.46,3,1,5,315,High Spending Infrequent Customers
1608,168,1.0,159.92,2,1,4,214,Others
1609,168,1.0,48.93,2,1,2,212,Hibernating
1610,168,1.0,239.92,2,1,5,215,Others
1611,28,1.0,219.45,5,1,5,515,New Customers
1612,167,1.0,59.32,2,1,3,213,Others
1613,167,1.0,119.92,2,1,4,214,Others
1614,167,1.0,143.84,2,1,4,214,Others
1615,167,1.0,27.92,2,1,2,212,Hibernating
1616,167,1.0,38.94,2,1,2,212,Hibernating
1617,167,1.0,11.82,2,1,1,211,Hibernating
1618,167,1.0,48.93,2,1,2,212,Hibernating
1619,167,1.0,60.85,2,1,3,213,Others
1620,163,1.0,235.6,2,1,5,215,Others
1621,304,1.0,1087.29,1,1,5,115,Others
1622,166,1.0,11.82,2,1,1,211,Hibernating
1623,166,1.0,23.92,2,1,1,211,Hibernating
1624,166,1.0,153.72,2,1,4,214,Others
1625,166,1.0,20.93,2,1,1,211,Hibernating
1626,166,1.0,159.92,2,1,4,214,Others
1627,166,1.0,27.92,2,1,2,212,Hibernating
1628,166,1.0,39.92,2,1,2,212,Hibernating
1629,50,1.0,14.02,4,1,1,411,Recent Low Spenders
1630,166,1.0,23.84,2,1,1,211,Hibernating
1631,159,2.0,1083.53,2,5,5,255,At Risk
1632,166,1.0,33.83,2,1,2,212,Hibernating
1633,166,1.0,55.92,2,1,3,213,Others
1634,166,1.0,50.75,2,1,3,213,Others
1635,166,1.0,20.93,2,1,1,211,Hibernating
1636,166,1.0,31.92,2,1,2,212,Hibernating
1637,166,1.0,48.93,2,1,2,212,Hibernating
1638,144,1.0,184.81,3,1,5,315,High Spending Infrequent Customers
1639,165,1.0,23.92,2,1,1,211,Hibernating
1640,165,1.0,55.84,2,1,3,213,Others
1641,165,1.0,91.52,2,1,4,214,Others
1642,165,1.0,135.84,2,1,4,214,Others
1643,165,1.0,23.63,2,1,1,211,Hibernating
1644,144,1.0,156.02,3,1,4,314,High Spending Infrequent Customers
1645,165,1.0,59.92,2,1,3,213,Others
1646,165,1.0,60.64,2,1,3,213,Others
1647,165,1.0,199.84,2,1,5,215,Others
1648,35,1.5,273.9,5,5,5,555,Champions
1649,165,1.0,9.84,2,1,1,211,Hibernating
1650,165,1.0,115.92,2,1,4,214,Others
1651,165,1.0,120.78,2,1,4,214,Others
1652,165,1.0,42.41,2,1,2,212,Hibernating
1653,165,1.0,11.92,2,1,1,211,Hibernating
1654,165,1.0,99.93,2,1,4,214,Others
1655,164,2.0,146.79,2,5,4,254,At Risk
1656,144,1.0,160.49,3,1,4,314,High Spending Infrequent Customers
1657,165,1.0,103.74,2,1,4,214,Others
1658,165,1.0,319.92,2,1,5,215,Others
1659,165,1.0,46.67,2,1,2,212,Hibernating
1660,148,1.0,259.82,3,1,5,315,High Spending Infrequent Customers
1662,164,1.0,76.86,2,1,3,213,Others
1663,163,2.0,178.07000000000002,2,5,4,254,At Risk
1664,164,1.0,652.4,2,1,5,215,Others
1665,164,1.0,199.84,2,1,5,215,Others
1666,164,1.0,292.32,2,1,5,215,Others
1667,164,1.0,34.93,2,1,2,212,Hibernating
1668,164,1.0,59.76,2,1,3,213,Others
1669,101,1.0,147.82,3,1,4,314,High Spending Infrequent Customers
1670,163,1.0,332.69,2,1,5,215,Others
1671,164,1.0,21.08,2,1,1,211,Hibernating
1672,164,1.0,19.92,2,1,1,211,Hibernating
1673,157,1.0,67.58,2,1,3,213,Others
1674,163,1.0,88.23,2,1,3,213,Others
1675,163,1.0,67.92,2,1,3,213,Others
1676,163,1.0,155.76,2,1,4,214,Others
1677,163,1.0,13.93,2,1,1,211,Hibernating
1678,163,1.0,159.92,2,1,4,214,Others
1679,163,1.0,39.92,2,1,2,212,Hibernating
1680,163,1.0,235.45,2,1,5,215,Others
1681,163,1.0,27.03,2,1,1,211,Hibernating
1682,116,1.0,41.86,3,1,2,312,Others
1684,162,1.0,23.84,2,1,1,211,Hibernating
1685,157,1.0,459.52,2,1,5,215,Others
1686,162,1.0,31.84,2,1,2,212,Hibernating
1687,162,1.0,15.84,2,1,1,211,Hibernating
1688,162,1.0,127.42,2,1,4,214,Others
1689,162,1.0,20.93,2,1,1,211,Hibernating
1690,162,1.0,44.97,2,1,2,212,Hibernating
1691,162,1.0,48.93,2,1,2,212,Hibernating
1692,162,1.0,59.92,2,1,3,213,Others
1693,162,1.0,199.92,2,1,5,215,Others
1694,162,1.0,39.92,2,1,2,212,Hibernating
1695,162,1.0,159.92,2,1,4,214,Others
1696,162,1.0,87.76,2,1,3,213,Others
1697,162,1.0,79.84,2,1,3,213,Others
1698,159,1.0,135.83,2,1,4,214,Others
1699,161,1.0,20.93,2,1,1,211,Hibernating
1700,161,1.0,119.92,2,1,4,214,Others
1701,161,1.0,33.83,2,1,2,212,Hibernating
1702,161,1.0,183.84,2,1,5,215,Others
1703,161,1.0,31.92,2,1,2,212,Hibernating
1704,161,1.0,76.93,2,1,3,213,Others
1705,161,1.0,20.93,2,1,1,211,Hibernating
1706,161,1.0,13.93,2,1,1,211,Hibernating
1707,161,1.0,447.44,2,1,5,215,Others
1708,157,1.0,39.6,2,1,2,212,Hibernating
1709,161,1.0,104.77,2,1,4,214,Others
1711,161,1.0,7.92,2,1,1,211,Hibernating
1712,161,1.0,16.91,2,1,1,211,Hibernating
1713,160,1.0,110.33,2,1,4,214,Others
1714,118,1.0,103.44,3,1,4,314,High Spending Infrequent Customers
1715,160,1.0,62.93,2,1,3,213,Others
1716,160,1.0,19.84,2,1,1,211,Hibernating
1717,92,1.0,299.52,3,1,5,315,High Spending Infrequent Customers
1718,160,1.0,99.92,2,1,4,214,Others
1719,160,1.0,111.09,2,1,4,214,Others
1720,160,1.0,39.92,2,1,2,212,Hibernating
1721,160,1.0,43.84,2,1,2,212,Hibernating
1722,160,1.0,74.71,2,1,3,213,Others
1723,156,1.0,199.8,2,1,5,215,Others
1724,160,1.0,239.92,2,1,5,215,Others
1725,160,1.0,639.28,2,1,5,215,Others
1726,159,1.0,30.43,2,1,2,212,Hibernating
1727,159,1.0,67.92,2,1,3,213,Others
1728,159,1.0,50.83,2,1,3,213,Others
1729,159,1.0,127.84,2,1,4,214,Others
1730,159,1.0,67.92,2,1,3,213,Others
1731,159,1.0,127.42,2,1,4,214,Others
1732,159,1.0,159.92,2,1,4,214,Others
1733,159,1.0,60.64,2,1,3,213,Others
1734,43,1.3333333333333333,553.2,4,5,5,455,Loyal Customers
1735,159,1.0,135.83,2,1,4,214,Others
1736,159,1.0,7.92,2,1,1,211,Hibernating
1737,159,1.0,71.84,2,1,3,213,Others
1738,159,1.0,127.42,2,1,4,214,Others
1739,159,1.0,71.76,2,1,3,213,Others
1740,159,1.0,31.92,2,1,2,212,Hibernating
1742,159,1.0,127.42,2,1,4,214,Others
1743,158,1.0,7.92,2,1,1,211,Hibernating
1744,158,1.0,19.92,2,1,1,211,Hibernating
1745,158,1.0,11.82,2,1,1,211,Hibernating
1746,158,1.0,67.92,2,1,3,213,Others
1747,158,1.0,219.92,2,1,5,215,Others
1748,158,1.0,25.42,2,1,1,211,Hibernating
1749,158,1.0,50.83,2,1,3,213,Others
1750,158,1.0,13.93,2,1,1,211,Hibernating
1751,158,1.0,27.92,2,1,2,212,Hibernating
1752,158,1.0,44.64,2,1,2,212,Hibernating
1753,158,1.0,119.92,2,1,4,214,Others
1754,155,1.0,59.7,2,1,3,213,Others
1755,158,1.0,59.92,2,1,3,213,Others
1756,158,1.0,1253.76,2,1,5,215,Others
1757,137,1.0,83.92,3,1,3,313,High Spending Infrequent Customers
1758,158,1.0,42.41,2,1,2,212,Hibernating
1759,158,1.0,96.14,2,1,4,214,Others
1760,158,1.0,87.38,2,1,3,213,Others
1762,158,1.0,139.92,2,1,4,214,Others
1763,158,1.0,42.41,2,1,2,212,Hibernating
1764,158,1.0,11.92,2,1,1,211,Hibernating
1765,158,1.0,84.91,2,1,3,213,Others
1766,158,1.0,139.92,2,1,4,214,Others
1767,158,1.0,107.7,2,1,4,214,Others
1768,158,1.0,63.48,2,1,3,213,Others
1769,36,1.0,323.70000000000005,5,1,5,515,New Customers
1770,157,1.0,51.92,2,1,3,213,Others
1771,157,1.0,27.92,2,1,2,212,Hibernating
1772,157,1.0,33.83,2,1,2,212,Hibernating
1775,157,1.0,199.8,2,1,5,215,Others
1777,157,1.0,274.7,2,1,5,215,Others
1778,157,1.0,59.8,2,1,3,213,Others
1779,157,1.0,26.46,2,1,1,211,Hibernating
1780,157,1.0,174.9,2,1,4,214,Others
1781,157,1.0,174.9,2,1,4,214,Others
1782,156,1.0,84.5,2,1,3,213,Others
1783,156,1.0,99.9,2,1,4,214,Others
1784,156,1.0,49.9,2,1,2,212,Hibernating
1785,156,1.0,19.8,2,1,1,211,Hibernating
1786,156,1.0,69.9,2,1,3,213,Others
1787,156,1.0,89.7,2,1,4,214,Others
1788,205,1.5,374.29,2,5,5,255,At Risk
1789,156,1.0,49.9,2,1,2,212,Hibernating
1790,155,1.0,14.9,2,1,1,211,Hibernating
1791,155,1.0,174.9,2,1,4,214,Others
1792,155,1.0,59.9,2,1,3,213,Others
1793,45,1.0,152.6,4,1,4,414,High Spending Infrequent Customers
1794,155,1.0,79.9,2,1,3,213,Others
1795,154,1.0,79.9,2,1,3,213,Others
1796,154,1.0,99.8,2,1,4,214,Others
1797,154,1.0,189.4,2,1,5,215,Others
1798,154,2.0,89.8,2,5,4,254,At Risk
1799,154,1.0,29.9,2,1,2,212,Hibernating
1800,153,1.0,199.9,3,1,5,315,High Spending Infrequent Customers
1801,153,1.0,14.9,3,1,1,311,Others
1802,153,1.0,44.7,3,1,2,312,Others
1803,153,1.0,99.6,3,1,4,314,High Spending Infrequent Customers
1804,134,1.0,148.5,3,1,4,314,High Spending Infrequent Customers
1805,153,1.0,34.6,3,1,2,312,Others
1806,153,1.0,9.9,3,1,1,311,Others
1807,153,1.0,59.7,3,1,3,313,High Spending Infrequent Customers
1808,153,1.0,799.2,3,1,5,315,High Spending Infrequent Customers
1809,152,1.0,99.9,3,1,4,314,High Spending Infrequent Customers
1810,151,1.0,199.6,3,1,5,315,High Spending Infrequent Customers
1811,151,1.0,44.8,3,1,2,312,Others
1813,151,1.0,29.9,3,1,2,312,Others
1814,151,1.0,4.9,3,1,1,311,Others
1815,102,1.0,131.6,3,1,4,314,High Spending Infrequent Customers
1816,151,1.0,26.91,3,1,1,311,Others
1817,151,1.0,399.4,3,1,5,315,High Spending Infrequent Customers
1818,151,1.0,144.5,3,1,4,314,High Spending Infrequent Customers
1819,150,1.0,828.87,3,1,5,315,High Spending Infrequent Customers
1821,150,1.0,29.9,3,1,2,312,Others
1822,150,1.0,11.9,3,1,1,311,Others
1823,150,1.0,149.9,3,1,4,314,High Spending Infrequent Customers
1824,150,1.0,359.28,3,1,5,315,High Spending Infrequent Customers
1825,141,2.0,732.55,3,5,5,355,Others
1826,149,1.0,439.2,3,1,5,315,High Spending Infrequent Customers
1827,149,1.0,34.9,3,1,2,312,Others
1828,114,2.0,9.9,3,5,1,351,Frequent Low Spenders
1829,148,1.0,34.9,3,1,2,312,Others
1830,148,1.0,49.9,3,1,2,312,Others
1831,60,1.0,66.71,4,1,3,413,High Spending Infrequent Customers
1832,148,1.0,89.8,3,1,4,314,High Spending Infrequent Customers
1833,148,1.0,34.9,3,1,2,312,Others
1834,148,1.0,208.6,3,1,5,315,High Spending Infrequent Customers
1835,148,1.0,53.91,3,1,3,313,High Spending Infrequent Customers
1836,148,1.0,39.8,3,1,2,312,Others
1839,145,1.0,35.82,3,1,2,312,Others
1840,147,1.0,26.5,3,1,1,311,Others
1841,147,1.0,119.4,3,1,4,314,High Spending Infrequent Customers
1842,27,1.0,427.53000000000003,5,1,5,515,New Customers
1843,146,1.0,62.91,3,1,3,313,High Spending Infrequent Customers
1844,38,1.0,159.5,5,1,4,514,New Customers
1845,145,1.0,189.6,3,1,5,315,High Spending Infrequent Customers
1846,145,1.0,35.91,3,1,2,312,Others
1847,145,1.0,234.7,3,1,5,315,High Spending Infrequent Customers
1848,145,1.0,89.91,3,1,4,314,High Spending Infrequent Customers
1849,144,1.0,74.8,3,1,3,313,High Spending Infrequent Customers
1850,144,1.0,35.91,3,1,2,312,Others
1851,144,1.0,13.9,3,1,1,311,Others
1852,144,1.0,239.28,3,1,5,315,High Spending Infrequent Customers
1853,137,1.0,209.6,3,1,5,315,High Spending Infrequent Customers
1854,36,1.0,2286.84,5,1,5,515,New Customers
1855,143,1.0,189.5,3,1,5,315,High Spending Infrequent Customers
1856,47,1.0,48.82,4,1,2,412,Recent Low Spenders
1857,143,1.0,98.82,3,1,4,314,High Spending Infrequent Customers
1859,143,1.0,9.7,3,1,1,311,Others
1860,143,1.0,35.9,3,1,2,312,Others
1861,143,1.0,67.7,3,1,3,313,High Spending Infrequent Customers
1862,142,1.0,79.6,3,1,3,313,High Spending Infrequent Customers
1863,141,1.0,84.9,3,1,3,313,High Spending Infrequent Customers
1864,141,1.0,22.41,3,1,1,311,Others
1865,141,1.0,299.7,3,1,5,315,High Spending Infrequent Customers
1866,141,1.0,119.4,3,1,4,314,High Spending Infrequent Customers
1867,297,1.0,15.0,1,1,1,111,Hibernating
1868,141,1.0,849.7,3,1,5,315,High Spending Infrequent Customers
1869,140,1.0,29.8,3,1,2,312,Others
1870,140,1.0,9.9,3,1,1,311,Others
1871,204,1.0,40.26,2,1,2,212,Hibernating
1873,138,1.0,29.5,3,1,2,312,Others
1875,138,1.0,399.9,3,1,5,315,High Spending Infrequent Customers
1876,137,1.0,49.9,3,1,2,312,Others
1877,137,1.0,31.84,3,1,2,312,Others
1878,137,1.0,27.92,3,1,2,312,Others
1879,137,1.0,89.82,3,1,4,314,High Spending Infrequent Customers
1880,136,1.0,55.86,3,1,3,313,High Spending Infrequent Customers
1881,136,1.0,116.27,3,1,4,314,High Spending Infrequent Customers
1882,136,1.0,223.16,3,1,5,315,High Spending Infrequent Customers
1884,135,1.0,97.86,3,1,4,314,High Spending Infrequent Customers
1886,135,1.0,118.09,3,1,4,314,High Spending Infrequent Customers
1887,134,1.0,699.93,3,1,5,315,High Spending Infrequent Customers
1888,134,1.0,136.92,3,1,4,314,High Spending Infrequent Customers
1890,128,1.0,41.72,3,1,2,312,Others
1891,180,1.0,3594.24,2,1,5,215,Others
1892,133,1.0,69.86,3,1,3,313,High Spending Infrequent Customers
1893,132,1.0,283.01,3,1,5,315,High Spending Infrequent Customers
1895,132,1.0,81.9,3,1,3,313,High Spending Infrequent Customers
1896,111,1.0,118.86000000000001,3,1,4,314,High Spending Infrequent Customers
1897,132,1.0,55.86,3,1,3,313,High Spending Infrequent Customers
1898,131,1.0,365.28,3,1,5,315,High Spending Infrequent Customers
1900,131,1.0,44.8,3,1,2,312,Others
1901,71,1.0,1719.1000000000001,4,1,5,415,High Spending Infrequent Customers
1902,130,1.0,576.73,3,1,5,315,High Spending Infrequent Customers
1903,130,1.0,313.76,3,1,5,315,High Spending Infrequent Customers
1904,87,1.0,125.0,3,1,4,314,High Spending Infrequent Customers
1905,130,1.0,79.8,3,1,3,313,High Spending Infrequent Customers
1906,129,1.0,101.43,3,1,4,314,High Spending Infrequent Customers
1907,129,1.0,13.41,3,1,1,311,Others
1908,129,1.0,99.8,3,1,4,314,High Spending Infrequent Customers
1909,128,1.0,202.23,3,1,5,315,High Spending Infrequent Customers
1910,95,1.5,342.3,3,5,5,355,Others
1911,36,1.0,193.32,5,1,5,515,New Customers
1912,128,1.0,353.01,3,1,5,315,High Spending Infrequent Customers
1913,128,1.0,50.63,3,1,3,313,High Spending Infrequent Customers
1914,116,1.0,385.13,3,1,5,315,High Spending Infrequent Customers
1915,127,1.0,76.33,3,1,3,313,High Spending Infrequent Customers
1916,26,1.0,986.18,5,1,5,515,New Customers
1917,127,1.0,139.72,3,1,4,314,High Spending Infrequent Customers
1918,127,1.0,24.9,3,1,1,311,Others
1919,97,1.5,67.76,3,5,3,353,Others
1920,126,1.0,181.83,3,1,4,314,High Spending Infrequent Customers
1921,126,1.0,51.84,3,1,3,313,High Spending Infrequent Customers
1922,123,1.0,629.72,3,1,5,315,High Spending Infrequent Customers
1923,125,1.0,118.86,3,1,4,314,High Spending Infrequent Customers
1924,125,1.0,10.9,3,1,1,311,Others
1925,125,1.0,55.86,3,1,3,313,High Spending Infrequent Customers
1926,124,1.0,24.9,3,1,1,311,Others
1927,124,1.0,69.9,3,1,3,313,High Spending Infrequent Customers
1928,124,1.0,474.8,3,1,5,315,High Spending Infrequent Customers
1929,124,1.0,55.72,3,1,3,313,High Spending Infrequent Customers
1930,123,1.0,15.6,3,1,1,311,Others
1931,358,1.0,73.93,1,1,3,113,Others
1933,123,1.0,79.9,3,1,3,313,High Spending Infrequent Customers
1934,123,1.0,27.72,3,1,2,312,Others
1935,123,1.0,59.43,3,1,3,313,High Spending Infrequent Customers
1936,122,1.0,24.43,3,1,1,311,Others
1937,122,1.0,118.51,3,1,4,314,High Spending Infrequent Customers
1938,122,1.0,251.58,3,1,5,315,High Spending Infrequent Customers
1939,122,1.0,319.42,3,1,5,315,High Spending Infrequent Customers
1940,186,1.0,15.64,2,1,1,211,Hibernating
1941,122,1.0,53.82,3,1,3,313,High Spending Infrequent Customers
1942,122,1.0,174.9,3,1,4,314,High Spending Infrequent Customers
1943,122,1.0,184.33,3,1,5,315,High Spending Infrequent Customers
1944,121,1.0,99.9,3,1,4,314,High Spending Infrequent Customers
1945,49,1.0,189.66,4,1,5,415,High Spending Infrequent Customers
1946,121,1.0,14.9,3,1,1,311,Others
1947,121,1.0,194.26,3,1,5,315,High Spending Infrequent Customers
